字段,标题1
Anyone who owns/rents a home with a garage or at least a carport and uses a supercharger for anything other than long distance travel is an idiot. Why would you not just plug it in at home?,
"Thanks ValueAnalyst — good article as always. Free supercharging was never promised for Model 3, so no worries there. Bears will be quite annoyed today, Tesla announces halt in production for a week and stock goes up by $12 at open. Expect a nasty onslaught of comments. - Long TSLA since 2014.",
So Tesla mis lead buyers then? Buyers who soon have more choice from better quality cars able to use faster charging networks,
Enron Musk is gonna supercharge himself into irrelevancy once Tesla (and other overvalued stocks) got kaboom.,
"I guess you could raise the price of steak to $100 a pound to relieve congestion at the meat counter, but is this a positive?",
Pure bubble land when we have to cheer for this type of move.,
Charging something for a formerly free service is brilliant? Talk about beating lowered expectations!,
Author’s reply »,Tesla's Brilliant Move: Higher Supercharger Rates
Certainly not as susceptible to environmentalists protesting the projects. Ironic to say the least. Im not against wind farms but prefer to assess projects without rose coloured glasses.,
"It should be pointed out that 1.2 GW nameplate capacity of the Polish wind farm duo does not correlate to powering 870,000 homes. Actual power output will average much less than that and nameplate is met only during maximum ideal winds. Higher winds would mean shutdown and lower winds would mean lower output. The article states wind power will stimulate Statoil growth but demonstrates no financials on how this will occur. Wind farms require massive subsidies to operate. The author could have identified why Poland. Another advantage of offshore wind, or any wind power for that matter, is that environmental review with respect to impact on birds is not as stringent as for Oil and Gas and is certa",
"I think what would help this article is some additional specifics for the economics of an offshore wind farm. That would show what kind of money and margin these project can potentially generate. Without that, the claim that you think this is a good strategy for shareholders rings pretty hollow. This is further compounded by your reliance on BP projections. The net effect of this is the claim becomes, “Oil companies are doing this and it’s a good idea because Oil companies say it’s a good idea.” There is zero independent analysis presented.At the very least, show us some indication of how such projects are performing today? Otherwise, what value are you bringing to the table with this article?",
"Looking to re-enter under $20.00, maybe...However....1) 25% Norwegian foreign withholding tax (partially reclaimable)2) 5%+ ADR fee on dividends. Not reclaimable.I.e., just be aware your yield is lower, 0.75 - 1.00% (approximately)If you can live with that (I had got tired of it actually) then this is an excellent company to be invested in long term. Sverdrup maga-field coming on soon, and pre-salt ownership in Brazil off shore. Growth is here still in tradition E&P programs - even with Norwegian Continental Shelf resources in a long term decline (just ask XOM about that recently).Barents Sea holdings though disappointing to date may hold big finds also.",
Thank you for your article.  Very informative.,
Thank you. Very interesting article. Do you know the cost of each turbine?,Statoil: Wind Power To Stimulate Growth
Last few days BX has been trading its average daily volume after hours. I have seen multiple 2-3 million share blocks go through after hours. I read in a comment above that etfs don't buy BX? Thoughts on the large afterhour blocks then? Thanks.,
"This is also the reason why ETF's do not not include BX in their portfolio. If BX could be included into ETF's, the price would definitely go up and BX would be able to compete with the rest of the market in a more favorable light for ordinary shareholders.",
"Follow$:  No.  I have no problem with the 10% distribution. I was referring to the low price of the stock, which the CEO claims, should be over $100 per share. The low share price, I suggest is due to the fact that the way the corporation is set up to share most of the profits with the partners and directors through option sharing at the expense of ordinary shareholders.",
"cuchi, so actual distributions of greater than 10% are ""pie in the sky.""",
So the news is that China sold their nearly 10% stake in BX.  I'm not sure how they did it - on the exchange or via a placement - but BX traded as if it had someone selling into all strength day-after-day.  If that's actually what was happening it explains why it didn't appreciate as much as I believe it should have.  And now that the overhead is done it would seem ready to take off.,
I would not put my trust in this company,
"Why not simply invest in ""IFN"" India closed end fund, at $20, you get almost 16%. Pays , semi -annual.",
I wonder what our (stockholders) returns would actually be if SS was not taking down close to 1 Billion in pay?,
"zucks: Yes, I agree that any long term investment does not need to be watched continually.  Another reason MLPs, including Blackstone are undervalued in the market is that they are not held by index funds or ETFs.  >40% of equity purchases are now by index funds and ETFs.",
"My minority opinion is that I never purchased BX as a typical stock. My investment goal is to share in the results of deal making. Unlike the production of widgets, deals can be uneven in their results... it comes with the territory..but in purchasing BX the odds are high that the results will be enough to keep me satisfied with the income. To be honest, after the initial purchase concerns, I have given scant attention to the share price. This seemingly thorough article on one facet of their deals renews my purpose in making this investment... show me the money.",
"Maybe one of the reasons that Blackstone is undervalued is the .lack of understanding of what an MLP is by the market.  If you are an investor you are a unit holder not a stock holder.  The distribution is not a dividend and Schwartzman's units are equal to yours, not preferred or options.The talk about a C Corp is all due to the lower tax rates going into effect this.  Although some MLPS (think pipelines) have tax sheltered income, Blackstone has very little return of income and tax shelter so if Blackstone converted to a c Corp the income would be distributed to investors as a dividend at a lower tax rate.  However revenue would be taxed which it is not currently.  So a lot to balance but the market would better understand the c Corp and probably give it a higher valuation than we're getting now.",
"Beware of BX, motivated by greed.",
Bx is about to break our. Buckle up. They are crushing it and the numbers will only increase as aum increases.,
I own BX and recently took a position in INDA. I think India has potential with their expanding middle class.,
Along these lines checkout Fairfax India Holdings.....similar strategy (infra. / financial services).,
Thank you for your report! Long BX.,Blackstone Is Making Over A 30% Return In India
"Which category has produced the most winners - forgotten ipo, free lunch, or misunderstood?",
Altum - Nice to see you adding to the Marketplace Offerings.  You've made some great calls and I enjoy reading your articles.  Will definitely consider your MP service.KP,
pirs is the future of medicine,
"Good call on PIRS,, their novel platform could be the futures for medicine!",
Nice call on PIRS!It could be the future of medicine !,
out of PIRS ?,
Best of luck!,
"I have read several articles by Altum and I must say I find them very weak, tend to focus on moot points.",
I recommend CBAY also although I got in around the high $7's or low $8's,
You have naturally highlighted some of your wins but do not mention misses.  What is your average rate of return?Thanks.,
"I've appreciated your research since I first came across it about a year ago - unfortunately not early enough to capitalize on CPXX ;) All the best for your new service, which I am confident will be a success.",Altum Is Launching Biotech Insider
Does anyone know anything about the 45 million $ FDO settlement? Will it be reported in q1?,
"DLTR is not the only one, ROST, BURL and TJX are all getting punished for the same reasons. It is an opportunity to get in, in case you have been standing on the side line. The same business plan that provided 1,000% s of capital appreciation is still in play, Culture is still the same, only market is viewing them differently based on one quarter. Actually it is very beneficial to current stockholders as these companies can buy back more of their stock with the same money!!",
"Having invested and shopped at DT for years, the large drop was short sighted.  When shopping these stores it’s clear they are short staffed with too many empty selves in-store.   The investment in personnel should allow fully stocked shelves leading to higher inventory turn, sales and profits.","Just Like That, Dollar Tree Is A Buy Again"
DB....from mid 16 to another new 52 week low.... see u guys at 2016 lowalot of stocks broke out from bases to new high recently so there r quite a few stocks outperforming the mktnever seen an investor outperform consistently by playing 52 week lows,
"Only 50 trillion in derivative exposure folks. With that, a simple straw could push this bank to $40 or bankruptcy in a matter of a couple years. They pay such high bonuses because they know even the mid-level employees must have well-established law firms on retainer and because the requisite complete moral disregard will haunt them later in life. How much of the Sinaloa cartels cash do they move daily? Oligarchs? Terrorists? Dictators? Conflict zone products? Their the one bank the private military companies use too.",
"Goodness, this bank is garbage. I guess the good news is a double from here only needs to get to 29… LOL",
I told you guys. you dont buy a lagging stock within a strong group or a rising market.There is an army of Bank Analysts that follow DB. its opaque company as is any bank.the lagging nature...ie declining Relative Strength is a sign of passive distributionthats why we buy Leaders and Strong stocks breaking out ... why we look at 52 week high list for ideas,
Also if you look under the shareholders blackrock took a massive 2 billion dollar position just a few months ago...So i got a better price then they did lol,
"Thanks for the article Andrew, today DB has reached just 12.00euro on XETRA, so I opened a long position and plan to hold for long term, will revert to you on this one after 10 years or after it reaches 40's, whichever comes first :)",
I may pull the trigger today...,
"The best argument i see besides rates moving up is book value.  That was my main reasoning on why BAC and C were a buy back in the day.  It just didn't make sense to trade at 1/2 book value.  I kept saying every 100 dollar you put in you get 200 out eventually.  It did take a very long time, and some luck after trump but i am now mostly out of BAC, C and MS.  Made a ton of money as well.DB i would use the same argument.  It doesn't make sense to trade at .35X book....Every 100 dollar you will eventually get 240 out.  Now i understand that Euro banks should trade at a slight premium on book but i think book value is fair.  That is where i would sell it and that is around 40 and change.  I am long through selling puts...",
we have to await the outlook on 16th.  Cryan  will inform how bonuses worked in improving the business.,
@Andrew. Chart showing price is heading toward $14's after dropping below $16 line.,
Stock market doubles every 10 years in theory. 40 years for this bank to double?,
the fact that the stock is not going up with the market mean you are probably wrong and something fundamentally is wrong with the company that the average of even professional investor does not know,
"Good write-up, Andrew. I covered DB when I worked in equity research in Munich some time ago for one of its main domestic rivals. I was also invested for eight years, and went through two cash calls, countless profit warnings and a comprehensive management reshuffle.I have a problem with trust, so: Never again. Despite the changes, those who are familiar with the board members know the place is still run by a bunch of execs who cannot see the forest for the trees. It was the same with Dresdner Kleinwort before the bailout. I totally agree DB could be a highly speculative trade around these levels (it has been historically), although more downside is apparent due to possible write-downs, impairment risk as well as litigation risk.I do not cover it daily as I did until last year, but as Moody's pointed out in Feb ""the €1.4 billion non-cash write down of deferred tax assets shaved roughly 10 basis points off the basis points off DB’s fully loaded Basel III CET1 capital. Going forward the firm expects an effective tax rate at the lower end of a 30 to 35% range, which will boost DB’s internal capital generation"" but there remains regulatory risk, IMO. The rating agency also pointed out, and rightly so, that after adjusting for strategic business disposals and DVA adjustments, ""revenues declined 10% in the quarter. Some of this decline is a function of low client activity in capital markets, but the decline may also be contributing to some rethinking of elements of the strategy by management - as they attempt to gauge which downturns in activity are structural as opposed to merely cyclical. The bank made progress on various strategic initiatives and is on track to float a minority stake in asset management and to merge the German retail banks, likely in the first half of 2018 . Nonetheless, the quarter’s operating loss illustrates the scale of the reengineering task still facing the firm.""",
I'm interested. I hope it's not like Lehman.,
"the real question is if the interest rate in euro land will ever increase again. When their interest rate gets that low, the forces are against any increase",
So in other words DB is set to way underperform most Indexes for 10 years!No thanks.,
I recently got in DB averaging $15 and anticipate getting out in 12 months around $20.,
absolutely agree with you...  20e + easy by next year,
"Not really convinced by your demonstration. The others european bank like frenchs banks (BNP, GLE) have rebound since many years, the problems of DB are more deeper for me. They have been unable to show any profit since 3 years even economy of european zone has strongly rebond.",
avoid. omg. very low relative strength.  it's like the army of buyside research analysts don't know what they r doing.,
"Not so sure about the doubling in case of a serious correction. Rather it still has plenty of room to return lower. There is also the element of risk towards the bank as a whole, as it still fails to streamline itself year after year, the same as many other European banks. So although I am generally optimistic, setting a doubling target in the next couple of years seems almost unattainable looking at what has happened with it over the past 4-5 years.",
"I bought DB 4 Years ago at $31.00 Pluss, and I did the Unthinkable add shares to average down.Brought the shares to 25 Something average, still well dI don't believe anything about this Bank The only thing they doing well-destroying Shareholders equity by Issuing new shares and pay fraud fines to the Government.",
"Have they already paid out the bulk of their fines/penalties? If not, the legal entanglements could further suppress price until it's done and in the rearview mirror.",
Hope springs eternal and I am with all the well wishers. Suffered long enough.,
"Although there have been declines in the recent past, the sole, XLF, individual, stock representative in my modest, retiree portfolio since last year remains the Dutch banking giant ING, offering a satisfying yield.  I think it will follow Deutsche as the Eurozone improves....GLTA investors and traders.",
"I agree in terms of the share price recovery potential. 1) Share price depressed by HNA hedging  and short activity; Placement of HNA stake to strategic investor would be a huge catalyst. 2) The whole deposit taking business and branches are essentially on negative value given negative interest rates for XS liquidity at the ECB 3) Yield curve to steepen (interest margin to widen in lending business with end of QE 4) Bond trading inventory with higher yield 5) QE reduced volatility and bond volume outstanding, both to recover helping bond sales and trading 6) DBK has a strong pipeline in IPOs 7) Equity sales to recover with volatility 8) Cost cutting and digitalization will reduce costs 9) European banking consolidation will come 10) Brexit could make DBK a target fro stratigic investors. 11)  Litigation and NCOU issues are by and large out of the way. Dicl: very long Calls",
"Thanks for the article. I also think Deutsche Bank could double (or more), although in the next 2-3 years. It depends how quickly the turnaround progresses, and whether it reaches its targets for return on equity. See here for more https://seekingalpha.c...",Deutsche Bank Set To Double
"Hey Phil, your trades are new to me and very interesting. When you buy stock and sell options out for 21 months, do you stay in for the full time or do you exit early.",
phil...  why dont you use these strategies on triple leverage products?,
"I have Ford and GM, but lot more share of GM.Tesla went up over $18 on a production shutdown that could help production. I think Wall Street is full of nut cases",
"Phil, still have a GM position?",Phil's Top Trade Review
"The problem is, is if PGNX's NEW data isn't up to snuff then I think the FDA will have no choice but, to give them a CRL...So I think the odds of PGNX getting a CRL are greatly increased... To be honest PGNX probably should have gotten a CRL yesterday...but it seems like the FDA is bending over backwards for these idiots and are very forgiving...But at some point this management team needs to step up...but they continue to disappoint at each and every turn.  They are sitting there talking about how they are preparing to market and launch Azedra but, they continue to ignore the manufacturing process???  Talk about a bunch of guys counting their chickens before they hatch...Not sure Mark Baker is the right guy for the job here...The FDA really has gone out of their way for PGNX and they continue to screw it up... They screwed up the presentation of topline data for Azedra to the point that analyst were calling Azedra data ""suspect"" and ""suspicious"".. Then they delay the NDA filing because I guess they kind of forgot about that hole manufacturing facility inspection..oops... And they apparently STILL don't have the manufacturing processes down to the point where the FDA is going guys...Look, we can only hold your hands for so long here...but this is your last chance.... So I don't know...I think for a long like me it's probably a good idea to buy puts around the new PDUFA date....because if this new data isn't up to snuff I think a CRL is coming...Terrible..Just Terrible..",
"Bret,  was the new information submitted to the FDA by Progenics done at the request of the FDA or was it instead initiated by the company? And was this new information the ""marker"" info that was announced by news release a few days ago, or was it something else? Thanks. Larry",
"Sigh...Well what is your take on the FDA wanting another 3 months to review new data submitted by PGNX? Once again PGNX’s wonderfully incompetent management team finds away to screw this up. Much like they did when Azedra’s topline data came out. Or their three month delay with the NDA filing. Do these guys not know what they are doing because it sure as hell feels that way. I don’t know, this management team leaves a lot to be desired. They aren’t as bad as SGYP’s management but they are a close second. Brutal.",
so azedra approval wouldn't get PGNX a voucher??,
"Hi Bret, You mention approval would also provide a voucher for PGNX; is that true? is there market value attached to that, or other practical value for the pipeline?",
"Even north of $8 PGNX is still severely undervalued... To me the Conference Call was much more interesting than the Earnings.. The earnings were expected to be good seeing that we already know the Relistor numbers when VRX reported their earnings a coupe weeks back.  On the CC it was interesting when an analyst asked in the Q&A session on the CC about the pricing on Azedra.. Baker said there was likely to be a pretty good premium on it...So I wonder if Baker is now leaning more towards the higher end of his estimates than the lower end..  Also, very interesting that they were seeking a partner in Asia....I think the Asian market will effectively double the Azedra market perhaps even more than that... Sounds like the EU might require a trial there.. The one thing that concerned me a bit was the 1404...That topline dating is coming up this summer... How robust does that data need to be in order to avoid having to do another trial?? I would like you thoughts on that..The other treatments in the pipeline sound like they are coming along nicely...  Anyway, thanks for the update on PGNX... I still think even at $8 a share it's woefully undervalued and it might take the market a while even after approval to catch up to a more fair value...I guess we see..Thanks Bret.",Our Post-Earnings Take On Progenics Pharmaceuticals
@Jeremy Blum Why is it trading so low at the moment? Havent been following the stock closely...Is it an opportunity right here? Thanks,
Yup...raised that issue in March...this one's a mess,
HLTH is gonna be stalled or lower in weeks to come.  They have failed on every measurable level and hurting investors.  No one will buy here,
"Do you assume this 38,8M will not be recovered/paid? Thank you for your opinion!",
Have you count on their lost of revenue by roll out lab business?,
"How bought this comment on DSO from the CC,? Any thoughts,?OperatorYour next question comes from Blake Courbet [ph] with PI Financials Corp. Your line is open.Unidentified AnalystI just wanted to get a quick confirmation. David, you had mentioned that DSOs outstanding, I just wondered if you could repeat with that number and also just deliver and just explain if you could -- what percentage of those receivables do you expect to collect?David YoungI mean, we collect -- I see. We expect to collect everything that's on the balance sheet expect to collect.Unidentified AnalystSo 100%?David YoungYes.",
Q1 was a disaster and yet they maintain guidance for the year after doing $65M in revenue.  I do not see how they make it up.  Also I am blown away by this given Harry had visibility into Q1 revenues back when he did his CC for Q4 on March 12th with just 2.5 weeks to go in the quarter.  Are you kidding me?  Zero command or credibility right now.  And the last CC he demonstrated quite clearly how unpredictable revenue forecasting will be going forward.  Why?  Because he has no clue how many physicians and physician practices will remain loyal or continue/discontinue alignment with Nobilis.  They lost two practices last quarter and that has major impact on volumes and revenue.  So how can we as investors expect much in terms of growth forecasting?  On a more positive note they have at least shown they are executing on the cost side of their operations.,
"Jeremy.....and the Harry Fleming debacle continues, much to everyone's dismay.  Stunning his incompetence.  Correction, Harry is very competent at misleading and false statements.  SEC should investigate Harry and BOD.",
I asked you about A/R two months ago (above).,
"By the way, Thanks for SMRT, I sold it today for a 115% profit, biggest profit in my life (besides for bitcoin..)",
"Jeremy, What do you think now? can we still trust these guys to meet guidance?",
What now?  Huge revenue miss yet they still hold their guidance.  Wow,
Yes...I agree 100% with you.  Thanks.,
"The definition of moot is ""debate"".  You may want to brush up on your high school English to select a better word to make your point.",
Ar has been a growing problem for the past 8 quarters.  Look at the history guys.  Please stop making excuses for poor management,
"What are your thoughts on the percentage of A/R over 365 days?  It's about 20% of total A/R, and up significantly year over year (though acquisitions are some of it I believe).",
"President Kenneth Efird says, ""Bringing First Surgical Hospital, Nobilis' highest volume hospital, in network with one of the largest commercial payors enhances our ability to provide high quality, concierge care to patients and physicians in the Houston market.  With this Payor Agreement each of Nobilis' 20 Texas facilities and clinics now has an in network commercial payor contract.  Texas is the Company's largest market and comprises approximately 85% of system revenue.""https://seekingalpha.c...",
"In the comments there have been indications of investors wanting The company to purchase shares to drive up share price, or initiate a dividend to entice new investors. One has to recall this company is operating as a ‘Roll up Strategy’ in which they understand the best course of action is to reinvest capitol into acquisitions with low PE business and creating synergies.  Remember, Wall St. Loves acquisitions!",
"Thank you for the article.  I can’t believe how cheap the stock is right now, great long term hold!",
$3 M - were they not suing someone? I recall calling IR and it was resolved but they would not disclose the terms.http://mwne.ws/2Gp4TO2,
"I agree that these guys have there investor relations work cut out for them, it can take years to recoup a bad reputation or minutes to replace the weakest link.If Harry's strong point is expansion and M&A they have certainly added to the brick and mortar this past 12 months with15 new facilities, while the expansions are unproven the acquisitions have shown profits in the past, significant in Elites case. Hopefully this is the year Concertis starts paying by filling this capacity, along with the tailwinds and the new tax structure there is all kinds of potential to meet and exceed guidance.March 17/17 ,,,,Hamilton Vein Center add six facilities.Sept 14/17,,,, DeRosa Medical three primary care facilitiesNov 17/17,,,. Houston area 50.1% Elite,, three ambulatory surgery centers (ASCs) and one                surgical hospital Dec 4/17 ,,,El Paso ambulatory surgery center a green-fields expansion ASCFeb 7/18  ,,,Dallas, Texas ambulatory surgery Uptown District green-fields expansion ASC",
Your perspective is appreciated....,
"Oh...and do not forget that Harry has announced Twice that the Board of Directors had approved a multi-million dollar share buyback.  Last time in Q3 '17 ($4 million).  This buy back has never occurred.  And it never will.  It is simply a marketing tactic to stop the slide of the stock price.  Some say they used the $$ for acquisitions.  They knew they were acquiring all along, and hence should have never made such a false statement if they did not have the funds.  Just another ""undelivered"" comment from Harry.Maybe the truth is.....""you mean I am supposed to create value for shareholders?...well they never taught me that in law school""  Can I sue someone?  Look at the plethora of lawyers at Senior and Board level positions.  Think their might be a correlation to stock price?",
"Jeremy...as a long term shareholder in HLTH, regrettably, I have an ethical and moral obligation to warn others regarding Harry and the team at Nobilis.  The aforementioned comments like ""omitted comment on the $6.8 million AP waiver"", or Harry saying ""I do not know why the stock price has flat-lined (you have got to be kidding me by the way), are just 2 instances in a long multi year string of ""fumbles"" and ""Rookie Comments"" made by Harry Fleming.  They just keep piling up quarter after quarter.  The 5 cent tick program is irrelevant.  If they had improved quarterly revenue and earnings like they forecasted and announced in the past quarters, the stock price would reflect the true value.  Please do not patronize by using the tick rule or hurricane.  The market is smarter than that. Jason Donville (asset manager), who once was a significant investor in HLTH prior to the ""Emperor has no clothes"" debacle that exposed Nobilis (Harry's)' foul play, once told me he exited his investment because because Harry has no clue what he is doing.  Well now, that is interesting.Warning:  1)  no institutional investors.  Why?  They have been burned more than once with Harry's omissions and knuckle-headed statements, and incompetence.  They are no fools.2)  No Insider buying at these levels.3)  CFO has only purchased 10,000 shares .  Odd.  Guess he likes to put his money where he will realize a positive return...with much less risk.4)  As long as Harry is both Chairman & CEO (which is never a good thing...see GE), you are not buying Nobilis.  You are buying Harry.  Please research his work prior to Nobilis to see for yourself the similar problems that caused his last business to shut the doors.5)  Oh..by the way, Harry also got amnesia regarding the large physician group they lost in Q4 of 2016 which significantly impacted revenue.  No mention of this in SEC documents or conference calls either.  Misleading, and a potential SEC violation.6)  Their current President has zero operations experience in this space.  Just think for a second, a Chairman & CEO cannot explain why their stock price has dropped and flat-lined.  Well if Harry does not know the problem, then how in the world can he know how to fix it.  And the list goes on, and on, and on, and on......",
Good article!,
"Well balanced article. No doubt that the current market cap is very low considering the growth potential. As long as the acquisitions remain smart choices, price will shoot up.",
"Excellent article! I too struggled a while with the AR issue. I believe they mentioned their current strategy was to acquire/open more in network facilities. This should bring this average down over time. I think this is incredibly cheap and in a very attractive space. I can't imagine it staying this way for an extended time, although I would certainly add if it drops from here.I caught those comments on the CC as well and it perked up my ears. Its good to know that there are multiple levers for value realization here.",
"Nice job on your article Mr. Blum. I thought you did an excellent job outlining both the pros and the cons. I agree that this is not the point to be selling and should represent a very good entry point as evidenced by the share price action after these disappointing results.On a side note, does anyone else think the top line revenue number is Uber conservative considering last year they were looking in the range of $310.0 million to $325.0 million and without the Hurricane they would have been at $320 million. It seems as thou there is a drag on (none Elite) revenues considering the amount of growth they have put on in the past 3 years.Also Harry and company could benefit from some Professional Investor Relations Assistance which I think has deteriorated along with some of there results in the last few years.",
This stock has tested my patience over the last year or so but the upside potential is hard to ignore.,
Thanks for the article.  Still feel this is one of the most undervalued stocks in my portfolio. Trading action is like watching paint dry. Think a divy of 1-2% here might really get some people off the sidelines.  Wonder if that was one of the options that Fleming couldn't talk about.,
"Please elaborate in layman terms about: ""a $6.8 million profit from the waiver of accounts payable income as being non-recurring""... thnx",
Good article. Long time owner. Potential is huge.,
Lot of value and upside for the patient investor,
Great article. It has had a rough go the last few years but I think the bottom is in and better days ahead.,Nobilis Health Will More Than Double If It Meets Guidance
Great article. It has had a rough go the last few years but I think the bottom is in and better days ahead.,"Filing Season Finds: Friday, March 9"
Hi gubbe. Do you still have Renault shares? Do you think is good time to buy?. Who do you think is going to be the next CEO in Renault?,
Thanks for writing. Loosening the grip of the French government seems to be the key to unlocking value at Renault. Last week (can't remember the precise day) we saw Renault shares briefly jumping by +12% only to close by approximately +5% on the collaboration news. But I don't know whether the French will eventually end up being willing to forsake their voting rights and risk an outflow of capital and labor from the country.,Unlocking Value At Renault And Nissan
Good article. Love the company but I like to buy it at the bottom of a deep recession. I have done it twice now. Wait until there is blood in the streets then back up the truck.,
"Leo--The company has been on a tear since early 2016.  I do not see a lot of support or a base on the charts.  It has far out paced earnings and any other meaningful metric which would justify this price.  I am long CMI.  I like the company.If I read the charts correctly, it was only a little over two years ago that was selling for $90 per share.  What is keeping from buying more is the lack of any place which will break a fall. Just a thought or two.",Cummins: Correction Play
"Had Eastern as a vendor to a company I was employed with. They were always on time with orders and never any problems with quality. Their antiquated accounting was mind boggling though. Our accountant took full advantage of their very liberal net 30 and paid them quarterly. If a new management team just tightened up their receivables they'd be in great shape. As a vendor/supplier they were, and hopefully still are, aces.",
"So the touts are in full force after a really nice runup?Methinks I'll put my shorts on, it's a nice day outside.",
mhh insider buys at 7? was good back then but its almost doubled now. why chase more?,
"I have no idea where these stocks go from here. This article may be great advice on great stocks.... but....Generally speaking, buying microcaps because of insider buying is a recipe for being victim to a pump and dump. If you must buy microcaps, either be extremely knowledgeable about the specific stock, or at least get in at the bottom of the annual price range, with expectations that it could crash to zero.",
"""Wow, that Guy (CEO & Founder) has been buying shares for as long as I can remember and he's pissing it all away. Goes to show insider buys don't always mean good things.""Talking about Dr. Frost & Opko?",
Betting big is an over-statement as the trading volumes for MHH and EML are all very low.,
Is run rate PE the forward PE?,
"When you see an old company that's done well for 160 years and suddenly management is ""replaced""......Replaced with what?  Usually it's ""smart boys"" that ""extract shareholder value"" as it's called which yes can drive stock prices up for awhile but down the road usually either the company is destroyed or broken up and much smaller and laden with huge debt.   Be careful.",
There definitely seems to be some insider accumulation: http://bit.ly/2tOmjkD but hard to argue that institutions are buying http://bit.ly/2Gkmd6L,
Thanks for the article,
"Stocks follow earnings! The US economy is currently in a great position after 83% of companies have reported top-line EPS beats. We have a list of 30 companies that we think will outperform the market average, send us a message if you're interested! Let's all outperform the market this year! http://bit.ly/2uQ4t0h","Insiders Are Betting Big On These Stocks, And So Am I"
PFS for Upper Zone is out: Stunning! Serbian Minister of Mining and Energy is quoted with supportive statements in press release. Enjoy!,
"The pleasant surprise for me is that Nevsun  receives the permit for the exploration decline at Timok Project. Delayed (3 to 6 months), but faster than I thought. Congratulations to the team around Mr. Kukielski and the Serbian administration for reaching this milestone. From now on, the share price will correlate with the construction progress of the Timok Mine.The only obstacle would be a sharp decline in the price of base and precious metals due to reduced global economic growth caused by protective tariffs and trade restrictions.",
I too think Nevsun will get bought out within the next year or so. Probably by Lundin. The PFS being released this month will add some clarity to potential suitors.,
"Maybe it is worth to enter now, it could chew faster through the resistance to $2.75 if the PFS (to be released by month end) is slightly improved in relation to preliminary one. I agree with other authors that Resource Statement of Lower Zone will be a significant catalyst for the stock going forward.",
"I like Timok, there is upside to Nevsun's valuation. Just don't know when the market is willing to give it any slack. There is a lot of resistance up to about the $2.75 level. If the shares can get above there, it probably means market sentiment has turned favorable so might be a better entry. Otherwise you risk waiting quite a long time for the stock to chew threw that nasty resistance.",
"I'm one of those people who have made money in junior mining companies.  But I also agree its not for the faint hearted or those unwilling to take the time and effort to do research and learn the industry.  Junior mining stock prices can fluctuate dramatically and there are a wider range of risk factors than most other stocks.  Metal prices are highly volatile and mining projects are frequently located in high risk countries.  For me, key factors for success include: 1) a good deposit; 2) a strong management team (technically and capable of managing country risk, as well as environment and social issues; 3) conservative financial practices (liquidity is key as companies may need to endure long periods of negative cash flow while riding out low price cycles and/or developing the project); and 4) a management that delivers on what it promises.  NSU's prior management team actually did a great job in the early years in developing Bisha in Eritrea but in the latter years underperformed, misled investors and over-promised.  They were pressured into paying more than they expected for Timok.  It's stock price dived.  I've been in NSU a few years so can fully understand prior investors' frustration.That being said, I'm positive about the future.  Their new CEO, which came on board last year, realized he needed to rebuild investor credibility.  He doesn't overpromise.  He conservatively wrote down Bisha, with the objective to maximize near term cash flow in order to develop and focus on Timok.  He has been taking short term pain to achieve long term gain.  My sense is the stock price is gradually reflecting this.There are few mining projects out there with the positive characteristics of Timok.  Yes, there will be more unexpected hiccups along the way as that is the nature of mining.  That being said, this is a great entry point, provided an investor is willing to take a long term perspective.  As the article notes, over the next few years this could turn into a multi-bagger or, as Short Stack notes, could be taken out in the nearer term at a 40-50% premium (or more).   Bottom line, look at the future, not the past.",
Maybe T-H-I-S T-I-M-E  around. Who would ever have thought that America and North Korea will talk in the same room ?.,
"If it's not one thing, it's another with mining companies. The longer you live, the more you learn to steer clear of mining stocks. So many investors have already been burned on this ridiculously undervalued stock.  I""m too tired to list all the things that have gone wrong for this company already and some of the things that can still go wrong. Most frustrating of all is this: a mining company can do everything right and still lose because the underlying commodity tanks in price, or there's difficulty dealing with the local opposition to a mining project or a corrupt or highly inefficient foreign government. I want to wish Nevsun investors well but I look back on a number of sure things that did not quite work out in the world of mining stocks. Here's another problem: if things go wrong, the shareholders will take all the losses. If Nevsun executes perfectly and all goes well...just before you're about to reap the fruits of your risk-taking some bigger company will swoop in and buy the company for a 40 or 50% premium. If that sounds good, you should understand that most investors bought at a higher price and were hoping for a multi-bagger. Chances are we're taking all the risks and some bigger mining company like Lundin or Freeport will enjoy most of the rewards if things go well. If things do not go well...the losses are all yours guys. Enjoy!",
Long NSU and looking to buy more,Nevsun Resources - Progress Towards Bringing The Timok Project Online
Trump is trying to cover his cheating on election creating and releasing negative news to draw peoples attentions.  unreal.,
May I know your target price of MU? When will you consider to sell it? Thanks.,
"Joe, you made exactly the point . The market is modelling the future world as masayoshi Son equated in playing the Chinese chess Go. I would rather look into what is in scarcity . Memory space is scare in compared to the data created every day together with iot , drovelsss car. On this perspective , I think the communication system is also in scarcity when the data demand is booming , but somehow , at&t, sprint , China mobile , their share price are so depressed , Netflix is much better than them ..",
