字段,标题1
"Management has said they are reviewing the company strategy with a view to living within cash flow, reducing debt and identifying asset sales. They will have to show they are serious about this with steady progress on all fronts. A year from now there should be ample evidence of change. If not then this will trend lower with the yield approaching 5% at C$7.20. Under that scenario a more radical face lift will be necessary. We can only accept their word that a new direction is coming. Check back in a year.",
"I also own Canadian banks, they are growing and great dividend payers, there is another stock market tip for you, free of charge",
"Facts, price of oil plummeted from $100 to $50 barrel oil. Energy East would have had 4,000 route miles requiring higher tolls between $6 18 barrel. Subscribers were given a choice and an out, go with KXL and any costs associated with Energy East would be written off by TRP. If you watch Fox News, listen to Hannity or what Trump tweets, god help you, your investments in has been companies are not going to do very good.",
"Read the history on Energy East, it was cancelled because the economics were not there, it might have made sense with $100 oil but not $50 it has a much longer route requiring higher tolls compared to line 3, KXL or TMX. And if all four pipelines were built there would have been over capacity. So yes, the pipeline companies are very good at pissing shareholders money away and they take a write down on a capital project.",
"Energy East was scrapped by Transcanada for economic reasons. There was more benefit transporting NG to Eastern markets than trying to convert a NG pipeline to carry heavy abrasive Bitumen. The rail industry, notably CN is supplying petro products to the refineries at Sarnia, Montreal and Irving New Brunswick. More Trains to come  (and Safely too)There is oil being supplied to the East coast from the gulf so I wouldnt be too concerned about Mid East oil, it will be displaced. Northern Gateway would have limited market to asia. TMX 60% of shipments go to California so there is a competing market. Spill response will be much better in Vancouver harbour than isolated Northern straits.  A spill anywhere near Vancouver will be treated like BP's Deep Water Horizon as it should be, EXPENSIVE. The PCs were in Govt for a long time in Alberta, there was corruption and the Heritage Fund was wasted.  It was time for a change and new direction.",
"My view in a general sense is the NDP  is the big problem for oil and NG in Canada, renewables are their thing , the liberal party is for O&G development and want responsible development and also renewable energy. the PC's are the push O&G and can take or leave renewables  There are grey areas and contradictions of course for example here where the NDP seems to want some  NG development but not oil but then you have NDP  Notley the premier of Alberta pushing for most hydrocarbon development .. To me it is a pick your poison and I personally like the Liberal 's ideas if I was a Canadian citizen and would vote that way most of the time when it comes to oil and NG/nat resources.. here In the U.S.  I'm a left leaning Independent",
"The only reason TMX was nationalized, KMI wanted out, the parent company needed to pay down debt and could not afford the escalating costs and risks of the expansion.   The NDP always supported the pipelines expansion, the Liberals were reluctant to give the pipeline a bailout but in the end the National interest came first. When the PCs were in govt not one pipeline got built now you have 3, KXL, Enbridge Line 3 and TMX. While they are built, the Railways have the surge capacity to handle the extra volumes. Pricing for rail is on an incremental basis. CPG, by the way, is investing in Alberta between Calgary and Edmonton they are drilling for oil!Long CPG, SU, TRP and CNI.",
"Debt is under control, it just takes more time with the dividend. With WTI at 75, it will reduce the debt to a very healthy level.",
"Market is telling on CPG. It wants completely new Mgmt, a lower cost structure, no div, reduced debt and better PPS growth. $8.90/share this AM",
they should eliminate the dividend and reduce debt instead. Will allow it to not hedge oil which would be more profitable. Also better to buy back shares when share price is so low,
"CPG got caught with an aggressive  growth Strategy when the price of oil was over $100 barrel, taking on debt was OK at that price and cheap money. Deleveraging is the order of the day now but in the end they should be fine. They have productive assets.",
The Canadian Pension Plan has 2.4 million shares so there is clout and scrutiny on this company now. They could care less about ghosts in the closet but they will demand performance going forward.,
Can Canadians ever run a business?,
I started buying CPG at $10.28CAD.. I’ve been averaging down even since. My only edge over the big players is that I’ve got patience to wait this out. GLTA.,
"I want to be a believer, but man it is hard. Looking back at the last few earnings reports, management is pumped and excited... share price tanks.",
CPG is thoroughly reviled by long time shareholders like me for their repeated stock dilution despite management's promises not to do so.  What will make CPG shareholders really happy is if they undertake a stock buy back program especially in light of the depressed price right now.  Nothing else matters to long time shareholders.,
"I admire people who are long CPG, if used in conjunction with Cenovus this is the best tax loss strategy available in the oil market today. Keep up the good work!",
"The reason why Cation didn’t ask any questions is because they were not allowed to. Only analysts were allowed to ask questions, not investors.",
there is a stink below the surface most do not know and until we get a wholesale change of the board and current management no one has faith in CPG. It always amazes me how Saxberg fought tooth and nail to stay on top only to walk away several weeks later. Talk on the street says many people in Calgary were fired just weeks before Saxberg walked away. Talk on a few websites noted corruption was the cause between management and contractors etc. If only the truth would come out. Many skeletons in the CPG closet.,
"The market has a hate on for their business model and management which is clearly not working in this pricing environment. Eliminate the div, de-lever, and grow PPS again.",
"It’s better to aim low and then beat the production target later.  The market right now does not pay much for production growth instead they want lower debts, shareholder returns either through buybacks or dividend.",Crescent Point Q2 2018: I Don't Agree With The Market
Excellent article. Thank you for the information.,The Battle For Deposits Slows The Financial Sector's Desire For Earnings Growth
"Yes, but not specifically.  China in general has history of intellectual property rights theft and I wonder if its value is being effected by this in a general way? Including the sinking of China currency and in Ten Cents other operations, beside games, as they are widely diversified..",
There is one Q about TCEHY now - intellectual property rights. Are they breaking or taking what they should not in any area ? I haven't heard anything about this.,
ATVI's earnings irrelevant to Tencent results; Tencent's stake in ATVI is 5% or slightly less.,
"Activision Blizzard just released its ER which is above expectations. I am not sure how the earnings will be accounted for in Tencent. If the holding is below 20%, by right only ATVI's dividends are accounted as TCEHY's earnings. But anyhow it is a positive for Tencent in my opinion.",
"I am considering Tencent for the first time.  I don't know much about the company (other than the cliché analysis such as ""this is THE Facebook of China""), but I would be buying this in the very discretionary part of my portfolio.  Is there any reason not to jump in now?",
"I've been watching the recent carnage; I'd love to get in without the falling knife chopping off my hand.That head and shoulders top chart implies an entry of HK280 will be available, which equates to $35.66 for TCEHY.I'm not holding my breath for that, but I could see it breaking $40 on the downside as the trade war heats up.  I have plenty of powder, and I think my tactics are going to be to shoot for an initial entry at $39 -- buying more if it sinks lower.  If I never get it, well, there are tons of stocks that I never got.",
"OK! This is getting old now. Market opens, Tcehy down again..  Long term and all, but it's starting to worries me. How's everyone doing?",
Anyone know when they report earnings??,
"Long TCEHY. Trade wars come and go, companies that are embedded in every aspect of consumers’ lifestyles will last forever.",
If you look at any successful stock that has enjoyed great success in the3 market there have been occasions where they have experienced severe price corrections. The successful investors are the ones that avoided the urge to bail.,
Tencent opened nicely thank god,
"June 21 i bought Tencent 200B additional tarif. Today i bought just before close , the same 200B . This really shouldnt be subject of a comment here but i sink this stock whenever i invest in it. i will buy puts in HK today and then hold until earnings. The puts are really cheap for this.What luck !!!  i deserve the right to whine.",
from the momnt they invested in Tesla they went downhill,
"Tencent owns the Paypal of China, Wechat Pay, - WeChat pay has a sucessful online bank and wealth management and lending options which has double digit growth rates, Has a stake in the Uber of China - DiDi and did has taken over as the most rides processed and is ranked no.1 for maximum rides, Has a large stake in the Amazon or Ebay of China  - JD  , owns the netflix or the amazon prime of china - Tencent Video, owns the Spotify of China - Tencent Music which owns a 10% stake of Spotify, operate a large variety of China's & Global Top Games all with double digit growth rates , Owns the Facebook of China , Tencent Cloud which has had double to triple digit growth rates  , Also owns PITU and Tencent Literature - China largest online publisher, has a successful Mail & News App and stakes in large food delivery & dating apps - also a large backer of the recent Pinduoduo  the eco system they have developed is a never done before monopoly, considering how much data they can analyse about Chinese consumer based on what they watch, eat, listen to , pay for, read , there habits, who there friend are , in my opinion the Sum of Parts of valuation based on the whole eco system potenial is atleast worth 50% above there current market cap & also the amount of money they could generate from all the data being analysed is endless consider privacy is not as big of a concern in china  , my Target Price in 3 year for Tencent is HKD 1000",
All major Chinese internet stocks drop big today including BABA.,
"To everyone waiting to pull the trigger on Tencent, here is the real picture even if Tencent would drop another 40% it would only be time to take a loan to load up the current problem with Tencent is the Yuan loosing steam against the greenback.  The greenback is artificially inflated because of the corporate repatriation of profits, this is going to be a temporary fix for the greenback.  The world is slowly turning it’s back on the greenback and more and more relying on other currency think of the silk road initiative the Chinese are using their US dollars to build infrastructure not to finance their debt in turn the Africa and some parts of the middle east are starting to make currency swap with the Yuan wich they convert to gold if they want.  This is the take on the Chinese part of the business.Tencent is forging its way to become the next wave of gaming consoles wich is no console at all, it as it’s tentacle on most of the world top game producers Tencent is silently building infrastructure to become the king of cloud gaming wich means no more console in 5 to 6 years the internet speeds will let you run games directly on the cloud with minimal hardware that you could only plug in a tv.  The future of social media is Gaming advertising will be displayed on you’re (think of android exploiting system on the phone) in you’re game lobby and inside the games wich are more and more becoming freeware and encouraging people to perk up their characters.  Every content provider studios are sick and tired of paying hefty fees to the likes of sony and Microsoft and cloud gaming is going to revolutionize how those content providers deal with middleman aka as Microsoft and Sony.",
Tencent (and the other Asian e-commerce businesses) will be around long after POTUS has gone.  And will be much bigger then.,
Although there are those that opine with scattered investments approach Tencent has taken its the cash they are generating that allows them to do so. When you pay $300 -$400 million for 48 % of Epic Games 5 years ago and the total revenue fortnite generates in May is $300 million it shows getting there early and being patient has value. There are more diamonds to shine. Patience has value.,
"I am not a believer myself in charts as a way to evaluate valuation and future trends for an individual stock.I do agree with the writer though that TenCent is undervalued at present.All Chinese stocks have been punished by the counter-productive threat of a trade war from Trump.The biggest reason for the depressed stock price in my opinion is the that TenCent has recently invested in quite a few long term projects thus taking them from a net credit to net debt position.For me as a long-term investor that is a good thing, but stock markets are increasingly short term in their thinking.",
"Likewise, I like the current price on TCEHY, but need info on tax implications.",
"I have never owned any of these Chinese ADRs but am interested in a couple, led by TCEHY.What are the tax implications for U.S. investors? Does it make a difference if they are held in tax-advantaged accounts such as IRAs vs. taxable accounts?Thanks,Mike",
FB is cheaper,
Go listen to last November or December investors day conference in nyc by Naspers. Listen to the 1st 15 mins or so of the ceo speaking. Replay it if necessary. He had a fantastic chart of mobile usage and population in China. Pay attn to what he says of Tencent mngmt. They actually own approx 30% of Tencent,
The trade war of course affects Tencent as it negatively affects the Chinese economy. The currency devaluation alone makes results in dollars much worse.,
"Recently began accumulating some- hadn't seen much written about it until 3x in the last week or so.  Walking back on trade war has already began this week- China could be next.I don't see Tencent doing anything less than great, given the population in China. With the sell-off, it's in a very good position to be profitable for investors.   Support at 46.79 and 45.88; needs to get above 50",
Thanks gentlemen for the info re: ETF's,
I'm a buyer on the way down.,
I bought 200 shares of TCEHY ADR yesterday @ 47.50. I believe TCEHY is undervalue at current price. Let see how it goes.,
"I say the trade war provides a good entry opportunity . I don’t really think the trade war is gonna be as serious as the media makes it to be, and tencent will be a top performer in a long run",
This market seems to be turning bearish.  The price TCEHY might just be reflective of that.,
Would tend to agree. Main problem with this stock is two things 1. the trade war obviously is having an effect. 2. It trades via OTC pink sheets which scares many investors away. If it was a normally listed and traded stock it would fair much better.,
"Great long term buy at this price if you can buy and forget for 5years.Short term, the chart is still in decline. Maybe it will bounce at 40 RSI as you say. Just looking at price chart though it still looks ugly, in a solid down channel. Combined with HK market, trade wars (yes irrelevant to TC but it has an irrational impact), expense growth, slowing sales growth (due to size, not performance - still very robust), it's hard to predict what will spark the next sustained rally.It's a well run company with leadership in many areas, so with a 5 year horizon this is a great entry point if you can ignore short term noise.",
"Is there a viable ETF which tracks the Big ""3"" Chinese stocks ?",
I am in the U.S. and unfortunately cannot buy options on Tencent. Otherwise I would load up on long-term call options,
they should make an online shopping,
"Tencent is getting hit by the trade war. Why? What products does it produce which will be affected by tariffs? True, higher prices for Chinese imports might slightly reduce transactions on We-chat, but will the gaming and music sites see much effect? If anything, they might see even more use as Chinese youth and gamers decide to spend more on fun than things.",
"Tencent is much more ingrained in chinese society thaan FB,has multiple growth areas, payments, advertisement, games. Its PEG ratio is cheap  <1.  It has the chinese demographic groth story behind it. Its a buy.  However anyone buying may get hit with the trade war, i know i bought just the day 200B$ tariff was annouced, got hit heavily after hours. The resolution to trade war, should it ever resolve, may not be favourable to Tencent. You know Visa and MC may eat away their payments business. UsA games companies, whoever makes Fortnite, may no longer partner with Tencent. Right now chinese government shield domestic companies i believe.  Plus the H&S pattern on the daily chart is very scary.",Tencent: Oversold
Pass.,
"alan dagian / Old Wizard  You are correct , I knew Baker Hughes also . Once the people from the east coast came the business began to decline . They avoided it showing for a while because of an uptick in the industry.I watched the Baker Hughes / GE people slaughter the old BJ Services . They know Nothing about the O&G industry and would rather walk away from low margin business instead of looking forward. These people have ruined several good companies in the O&G industry . BHGE has people ( managers ) that work for them that have no idea what the company even does . It is very sad.",
"Alas,Poor Baker Hughes, I knew them well. BHGE is NO Baker Hughes. The sooner GE sells it’s interest in BHGE, the sooner Baker Hughes survives. Just look past the financially engineered numbers to see that this isn’t working. Too bad...",
"Stock  buybacks don’t yield stockholder value unless the stock price increases. We, GE stockholders , bought the Immelt cool aud in 2015/16. The result was a cash flow crisis and a stock price that more than halved. It would seem logical, that the current GE former managers in charge of BHGE should have learned a good object lesson. It seems that finance and business administration  folks who really don’t know the oil services business or haaven’t grown up in the business in general do what they know best, financial engineering. My view is that BHGE should be headed by managers who know the business and can serve their customer in what seems to be a business which should be  experiencing significant increases in revenue and profit from the US’s resurgence in providing oil and gas to domestic and foreign customers,",
I wonder if BHGE still has the breakup money from the failed HAL deal . They could shuffle that to GE and really make things look better. Or buy back more stock.,
"They got 2 deals worth $375 million dollars, I bet they will announce more buyback with this cash.  finance.yahoo.com/...",
GEnron is the kiss of death.,
"Once again the managers need to go , this company used to be a titan in the O&G Industry . Now it is a true mess. When BHI brought in the east coast managers from GE and Pratt and Whitney, things went down hill. The BHGE supply chain is a mass of trap doors that do not deliver and increase costs .  These same people took BJS from 5.1 to less then one billion. I will not buy until things change .",
"Still waiting for BHGE to do a ""special Dividend"" to help parent GE meet end of year guidance of $1.00 per share.  Perhaps the BH buyback is the minority stock holders trying to lower the amount that the majority holder will get if a special dividend is declared!",Revisiting Baker Hughes
"Thanks Robert, They do have a good record, but the growth is very slow.  the stock has advanced more than sales, guess market revaluing it because of good record.",Chesapeake Financial: A Growing Bank Missed By Wall Street
The results show that they are stronger as an insurance float investor than as an insurer per se.Most of their income comes from their investments.Is this because they are too conservative as an insurer?,
Company stock would do better if more shareholder friendly,
Chubb is a solid long term holding for investors who enjoy sleeping well at night.   Investors that hold long term and ignore short term nonsense and noise won't be disappointed in my opinion.,Chubb Still Offers Some Value As The U.S. Market Improves
STAY LONG FACEBOOK AND YOU WILL PROFIT NICELY. IT WILL BE $220 VERY SOON.,
10% upside is not enough.,
"""Facebook Share Price Drop Is A Shocker...And An Opportunity""YES and YES again. Its time to buy again. These are bargain prices that rarely happen.But don't believe me, do your own DD and take a quick look at their chart.",
"Investors are right to drop FB like a hot stove after the appearance of Zuckerberg before Congress WHILE NOT UNDER OATH.  He is obviously clueless about his own business.Admittedly, Mr. Zuckerberg has gotten very rich simply by being lucky, but is better suited to doing other things: www.youtube.com/...",
FB is a fad.  Sold FB.,
this is not about facebook alone. It is more about social media and the right to retain one's privacy. I actually applaud Zuck for taking the steps he is taking to help protect subscribers. He is taking a long term view neglecting the short term risk. I believe this to be part of the evolution of social media and world wide communication. I have never joined any social media sites and only joined SA because they do not try to invade your privacy to any material extent.,
"Facebook is mostly for adults. Your teenager will become adults too. For now, they have Instagram and Whatsapp. I know the stock is name after their core product but look beyond facebook",
Instagram everyone uses,
My kids are 17 and 15.  They say none of their friends use Facebook.   Tells me it's a dying trend.,
"I bought a few more. Bought a few more NVAX too. However, a chunk of my investment money is in cash because the world is fairly unpredictable this year. Who knows? Gonna work on my golf game. Nothing ever goes wrong there (LOL).",
"FB is still a viable business but they will be  have a different financial profile over the next 12 months at least. This business which used to print money, now has to spend more money than before to do so. Their business practices have been questioned already. They are in the cross hairs of governments and could be regulated. In the end, the question to ask if you as a person use the platform as much as you used to. In my case, a lot less. I am still on valuing the stock at $190. But beyond that, it seems far fetched.",
I wouldn't be surprised to see it back to $195 by end of next week .,
"For a company with a wide moat a beta of 1 seems to be too high in my view. In a high moat company the near term certainty of FCF approaches bond like character. Therefore a beta of let‘s say 0,5 would be more appropriate in my view. Let beta convert to 1 into the future to account for uncertainty if you like. Intrinsic value should be even a bit higher that way. Just some thoughts. Any opinions on that?",
good analysis.  lots of emotional haters still out there for various reasons other than sound analysis.   This company and their various platforms aren't going anywhere.  Personal privacy isn't going anywhere...ask the future leaders and inhabitants of the world who are happy to get more targeted and relevant information.,
"FB an opportunity where, $75 ?",
An opportunity all right to get out or ride the new MySpace. The falling knife. People are fed up with FB. Looking for something new that cares about privacy and isnt a data mining piece of spyware.,
"Excellent analysis, thank you!I am careful, because the management has a cautious view on 2019. So, there is maybe a short term relief rallye, but the drop of 20%, having burnt so many traders, will give them a chance to step out with a blue eye. I don't have fb and will be attempted to buy between 125 and 140$.",Facebook Share Price Drop Is A Shocker...And An Opportunity
"Thanks for writing this article, it's hard to find opportunities like this in this market.",
Well written article. It would be nice to see more coverage on this company. Been in it since Feb 2017 at 39.00 and doubled down during April this year at 22.00.Have been patiently waiting for the inevitable turn around. Hopefully it would get up to mid 40s where it was before a slew of negative quarterly reports. .,
"""Consensus Estimates for Revenue was $9.49 billion and they delivered $10.15 billion""Revenue is not a good metric for INT since the price of oil fluctuates by a little or a lot.  A better metric is the number of gallons sold and that, as you indicate, is down except for aviation.  Really, what you'd want to look at is number of gallons times the profit margin per gallon, and INT doesn't provide that (and it would probably vary by type of fuel and the specific time of the quarter that you measure it.  So what's left is that earnings determines earnings.I'm a long time holder of INT and am happy to see the price go up, but I've watched analysts get all excited when revenue goes up or down, and that has historically reflected the price of oil, not what's going on with the business.",World Fuel Services Inc.: Unequivocally A Buy At $23 (Or Better) After Q2 2018 Results
20m share float less founders and key employees  shares that will never see the market. maybe 14-16m outstanding. Leaving out big investors totally 14 m would only require 80 k investors to hold 175 shares each . They are making big deals in Canada. When the growth phase ends and consolidatetion starts TLRY will be a 100 banger. good luck,
the stock will go down before the lockup is over with and then rise big time after the lockup is over.good time to buy is  a week or two before the 180 is up.the weak traders will be shaken out thinking with the added stock coming that the price will go down even further. but it will rise and they will be out.,
tilray has secured only 8.5 to supply. a bit more than Organigram. Canopy and Aurora 65-70 tonnes each + Ontario.... Id not say that  all boxes checked,
"One date to target is the lock-up expiration when I'm sure a bunch more shares are going to hit the market, but it doesn't always mean a drop in price.There's also the quiet period expiration but I don't know if that makes a difference.Lockup Expiration	1/15/2019Quiet Period Expiration	8/28/2018",
Better entry point. Please define.,
"For being around as long at it has, and considering it sells mostly in the “medical” side of cannabis, it still doesn’t check the “profitable” box. I’m not exactly sure how legalization is going to change this.",
Medicinal cannabis products to be legalised in the UKwww.bbc.co.uk/...,
"Indeed: ""The small float and high trading volume make us wonder if Tilray shares are being bought by day traders and the recent euphoria is inflated by speculative trading.""",Tilray: The IPO That Checks All The Boxes
"Cost of sales and marketing is going up really fast - too fast? I have a good feeling about this one, definitely putting it on a watchlist as a potential buy - great sector to be in given how close they are to Ft. Meade and NSA.",
So are you saying that the current market price is untenable?,
Question? How long is the lock-up on insiders? That's a lot of shares in just THREE hands.,
We all know the market anticipate but a valuation of 3 billions with 24000 customers is impossible to swallow. Good luck to the buyers.,
"Beware of IPO's...unless...you can get in on the offering. Surges like this never occurred until 1987! Why?1. 1987 was the beginning of the dotcom boom. A few IPO's even doubled on the first day of trading. That brought in day trader's, some who quit their jobs - most failed.2. Prior to 1987 in order for any respectable investment banker to allow a deal was to have positive earnings in three of the last five years. Then, all you had to have was 'an idea'3. The Crash of '87 (October) more or less brought an end to the high fliers. Not until the social media craze did it occur again. Note that Facebook, and especially Google FAILED in their IPO's plunging almost immediately =- damn! I should have bought Google in low teens! My wife won't let me forget that!4. It was Ayn Rand lover, Sir Alan of Greenspan who caused the problem in the wake of the collapse of Long Term Capital Mis-Management in late 1998. The Fed had been on the verge of tightening due to an overheating economy but this forced him to do the opposite. He never tightened again even after LTCM market risk proved short lasting.5. As if this wasn't enough, after a short study allowing the five largest NASDAQ stocks to be marginable, the Fed (stupidly and insanely) made ALL NASDAQ stocks marginable - FROM THE DATE OF THE IPO. This caused margin borrowing, which had been low to soar to records, carrying the stock market with it. Note that none of the big brokers would lend against the unseasoned NASDAQ stocks, but the ones servicing day traders did: that was their bread and butter!6. Y2k put a damper on the entire market BUT due to the advent of the Euro on 1/1/99, foreign money kept pouring into U.S. markets. Then in late Spring 0f 2000 it stopped causing stocks to unravel...even IBM broke $100 around mid-year, then in October, tech stocks plunged. Goldman's chief strategist, Abby Joseph Cohen, told everyone not to worry and hold on. Those who did were crushed. 7. The housing boom created the next wave, and when housing peaked (mid-2007, not 2008), they began bailing. Borrowing took off again along with the market in March 2009. This brings us to the present where margin borrowings remain at record highs ($660B June) and more than three times even the 2000 high. Obviously, it also contributed to the 2008 credit crisis (peaked at approx $425B when the market topped out in 2007 plunging to $200B.in 2008!!!  Early in 2016 the low was about $475B, beginning to surge the day after the election (uncertainty). It has steadily climbed at the steepest level on record to $660 billion in June! Bubblicious!!! Since 1999 there has been a direct correlation to margin borrowing and the broad market (S&P 500). These numbers are approximations for the full story, and it is troubling go to Ed Yardeni's website: www.yardeni.com/...Now you have the reasons why to not play IPO's unless you can get in on the offering, which few can. You have to be a prime client of a syndicate manager and there are strings attached (at least there were and I suspect they still hold true): first, not only can you not sell on the first day of trading, you have to hold it for at least 30 days and perhaps longer. That doesn't mean you can't sell but it does mean you will never get in another IPO from that firm - ever! Oh, and yes, if you sell during that period, your broker doesn't get paid - see the problem?Looking at the IPO's recently like Tenable (TENB), which was priced Thursday at $23 immediately shot up to $33.89 and immediately started to retrace all session until bottoming at $29.90 and finally closed at $30.25, not only did the price fall but volume dropped precipitously after the first few days of trading. Not a sign of a healthy market.  Oh, and one other point: none of the hot IPO's have positive earnings making the multiples absurd. Their product can be replicated (although not quickly), and that will detract from pricing power while sales growth as with the AVLR IPO is likely a stretch.On deck? OPRA...good luck to all! Me? Sidelining it. Trees don't grow to the sky.",
"Gary your comment of "" Tenables technology isn't as unique as it would like to claim"" tells me volumes about it being a great long term hold.  My question to you is this: Compared to Qualys, Rapid 7, and IBM their 3 main competitors who actually has the ""BETTER PRODUCT LINE""??? Also how big is their ""TAM""???   I also couldn't help but notice that 5 of the Insiders don't even own any shares.  Not exactly a very convincing idea to me to own these shares. Hope you will respond to my questions.  One last question, Is there a cybersecurity company out there (Public or Private) that is truly the ""CATS PAJAMAS"" that You and I might want to buy for the long term that actually has something special that others cannot easily replicate?????? And that has a very large TAM.   One observation that I see is this whole field is starting to get extremely crowded.",
"Never  buy  IPOs  !!!  You  will  always  get  a  better  price  ,  always  !!!",Tenable: Exciting Cybersecurity IPO
"1. Locking the AW to the iphone doesn't lock out millions of potential buyers; it locks out BILLIONS of buyers - most of the potential market. Tens of millions of them will have to buy from someone else.2. ""The company’s Connected Fitness division reported sales of $28.8 million last quarter, which was up more than 34% annually.""This is nothing, and at this rate, it will take UA connected fitness years to go anywhere. FIT is 25x-30x bigger than this.3. This division reports having over 200 million users.""Are they counting apparel wearers? Because if 200 million users generate $28 million quarterly, they're not paying much: 50 cents annually per person? It's probably mostly folks using the apps for free.4. That said, it wouldn't be a bad fit (heh), except for the fact that Park has the shares on lockdown (did you know that?) and that UA would have to pay $25+ per share, and as a public company, that is impossible given FIT's current share price.PS: Jesus Christ: It's IONIC.",
FIT could be a great entry price buy at 5.75 pre earnings. I don’t own stock or use but numbers are attractive. UA was up post ER and if they buy FIT this would shoot stock up.,
I was reviewing the Q1’18 earnings report and have a question that maybe somebody can help answer.FIT reported revenue of $248M and sold 2.2M devices at an average selling price of $112. Accessories added a little over $3 per device. So 2.2 times $115 = $253M which exceeds the reported revenue. This is without including any non hardware revenue like subscriptions. What am I missing? Shouldn’t the reported revenue have been higher in Q1?,
"I'd never touch the stock, but I do own an Ionic, and I love it.  The darn thing is packed with goodies...if UA did take the company out, I guess Strava will bite the dust and MapMyRide will replace it on the watch...which I wouldn't mind...",
He won’t need a stop loss...after Fit crushes earnings next week...his true test will be...should he sell at $10...or wait for a $15-$25 buyout.,
"Buy low, sell high.",
"Apple makes the best computers & phones hands down...not even debatable...but recently I stopped using my iwatch & am addicted to the new Versa.  Fit’s app is light years ahead of any of its competitors, the Versa is the most comfortable watch I’ve ever owned, & battery life lasts 4-5 days.  Someone is going to snatch up Fit very soon.  I have owned Apple stock for over 15 yrs and have no intentions on selling any time soon...however I recently bought a big position in Fit. “Iky” is correct...the story is about Fit being a $15 min buyout, has a spectacular Versa launch, & is gaining market share back quickly.  Buying Fit is a no brainer.",
I own both fitbit and UA. I totally agree with you and i had the same thought awhile ago. Thank you for the good writing.,
The story is about Under Armor rumored to buy FitBit at $15pps.  Besides that it’s a rehash of what we already know.  The author doesn’t include Apple smartwatch market share is down from last year this time.  Versa is having a stellar launch and now we have validation from the field that FitBit is taking market shares back.,
"""I am long Apple"". Sums it up.",
What kind of product is Fitbit Iconic please? ThanksLong FIT,
Good article! I totally agree,Will Fitbit Help Investors Record Gains?
zach:   re: AZN  query:It is a drug in search of a disease.How much resources is AZN willing to allocate?  That is the imponderable.The case is like ICN Pharma which spent years before finding  the disease.Thanks for your work. It is appreciated.,
"Thx, especially omer news",
Great Update ZH!,
Author’s reply »,"3 Things In Biotech, July 27: The Third Strike For A Key AstraZeneca Drug"
"Dear Felix: Facebook is ""finished"", and will never be hot again.... time to take this one off the ""barbie"" !",
Jeff.  Even when you are on vacation (or heading out) you take the time to help us out.  Can’t tell you how much I appreciate the help.  God bless brother!!,
"Great topic this week!I mostly just use earnings season to monitor my holdings, but occasionally get to make some good trades around them.Last season was able to pick up HD at a great price after its post-earnings drop.This season picked up a Jan 2020 call in UNH after it dropped (but held up very well) post-earnings.This week avoided much of the carnage by simply not owning FB or NFLX (except via ETFs) - and had the good fortune to tactically sell INTC the previous week ;-)VERY pleased with the nice pop in AMD - and even better how well it has been holding up rather than dropping back !!!!I also find that I end up adjusting my portfolio towards the end of earnings season to account for developments.Hope you (Jeff) and Mrs OldProf are enjoying the vacation !!!!Cheers, Ian",
"The discounts and premiums [UGH hate premiums!!!] to NAV are measurable and updated daily on CEF Connect.  Using this data, general trends and technical analysis can give you entry and exit points.  Longer term investing in my regular account and more shorter term trades in my IRA account.",
I timed an Amd call because the fb massacre held Amd down (in sympathy) temporarily. I like to buy calls and/or shares on selloffs on earnings beats. Thank you,
"Looking long term, I am still buying T.",
Like you said good time to look for opportunities.  But now I trade mostly CEFs so I am more concerned now with general trends instead of how individual companies are doing.  Pretty good earnings season so far overall despite the FB noise.,Stock Exchange: How Does Earnings Season Impact Your Trades?
"To Value Investor and everyone else too; Do you happen to know who has the better product line between Tenable, Qualys, Rapid 7, and IBM????   My understanding is those are the competitors that Tenable has to deal with.  Also what is the TAM of Tenable???  Also does Tenable have any ""Proprietary Technology""???   Iam searching for a company that is just not another wanna be but a company that actually has something ""SPECIAL"" to offer investors.  Hope to hear from you.   Thank You.","Tenable - Cybersecurity Play, Safe Investment?"
So many better choices for dividend stocks then just about any Biotech. As soon as Gild announced that it was paying a dividend it has done nothing but go do down. When ABVB raised its dividend in Jan it was trading over $115 now its under $90. The money would be better spent on an acquisition.,
I’m short from 67. Will it hit that price again before next earnings?,
"I sold 40% of my GILD holding today. The tax loss at least provides some value and I just cannot justify holding this any longer due to event risk and opportunity cost of holding this nothingburger. Mindful, however, there are few bargains in the market I intend to be deliberate and will keep hoping for a catalyst while I make a slow exit and explore other options.",
Buybacks would be nice with that cash pile as well. New CEO whoever that is knows they must do something to move the stock price up and while waiting for their pipeline how about some buybacks. just a thought.,
"Stable ? not so sure, to many moving parts in the next 6-9 months, I'm surprised that someone has not made a run at them, take over and use the Cash on the Balance Sheet to underwrite the Deal, I'm Long, but would bail w/ a good deal",
"The patience for not selling ultimately will prevail.   Gilead management should up the dividend just like Starbucks, Altria Group, or AbbvieLong GILD, MO, SBUX, ABBV",
"good luck with that, I think you'll need it",
"The loss of Milligan might be terrible. Not sure if he got pushed out, but he did a hell of a job building GILD. Unfortunately people have very short memories and they only look backward at the last few years. Unless they get a rockstar new CEO, I might think about exiting. Leadership matters. Good example: TEVA... Doubled off the lows after their new CEO (a turnaround specialist) came in. Also got Buffet to buy in.",
