字段,标题1
"Interesting conference call by Enphase (they make inverters for the solar power industry).  Apparently their gross margins are being squeezed because of a shortage of components which includes memory (no idea what kind of memory is used in a smart power inverter):""So let me give you some color on the components shortages, I'll give you a little bit of history as well. We experienced significant component shortages throughout 2017. These components shortages were mainly on high voltage FETs and on memory. Our gross margin was negatively impacted by 1% to 2% due to expedite fees in Q3 2017 and Q4 2017.In Q1 2018 we see continued pressure on the same components. In fact, we think this component shortage will persist throughout 2018 and even into early 2019.""",
Short Interest (02/15/18):Shares Sold Short62.54 M Change from Last6.74% Percent of Float5.66%,
"MU has been acting well. However, with INTC also flying it’s very possible investors will go for the company with the better balance sheet and a much more diversified product portfolio. INTC just might be the MU of this year?",
Thank you Joe - great stuff!,
Thanks for the great article!,
great job 😁,
Go MU! Very Long since $18.67!,
MU  has started breaking out based on its quality and strong foundation,
nothong related to creamer's talk...acutuually never been affected by him,
"While the majority of techs were down today, MU was up. Wonder if investors start seeing the light or is this because of the Cramer’s short term effect? He recommended MU today.",
MU was stud today,
"You don't want a buyout !With the heavy growth rate and the promise of 3D X Point, the sale price will never match the value IMHO. All the ""Fund"" managers will cave to get a quick win for their funds , and the long term share holders get screwed . Look up Seagate Tech...",
"Kudos to the author on this cogent, conservative analysis.  Beyond Mr. Market's near term disbelief in sustainable MU earnings at 5X forward P/E  is the market's related disregard of MU as an acquisition target (As Breezy and others have commented), with a paltry EV/EBITDA of only 4.4X.    Long MU since $11.29!",
"Thanks for this article, Joe.  Your perspective is fresh and clear.  MU doesn't grandstand.  But when they demure, they deliver.",
i have 910 shares now but trying to get more,
collect their shares as many as you can,
in a year,
MU is heading to 100 mark soon,
"Excellent article Joe, thank you!",
"This time is truly different and Cycles will be muted. We will be on a roll until 2020 at least before witnessing a mild correction in growth! The applications of Memory have increased exponentially and we are in a Memory centric Era, not anymore Processing centric! Samsung and Hynix will NOT overproduce as 90% of Samsung profits derive from Memory, and Hynix 100%...so why they should hurt themselves?!Western Digital is another bargain...now! $125-135 is the objective!I own quite heavily WDC as well. CY is my other and only third Semiconductor investment with a $26-30 target.",
"I don’t get offended easily...no worries!!I own MU since 3 years ago and I am a great believer in this incredible Company!Well Over 50% of my entire portfolio is invested in MU as it is an incredible value and will be until it gets the well deserved recognition!There is, and it is a fact, a very large naked short position (that I estimate in 100 million shares at least!), so a cash dividend will shut them down from illegally selling non borrowed and non issued shares!!Looking forward toma dividend policy from next quarter or two, but definitely in 2019 FY!!MU has a first major target at $65 but eventually will be a $100 in 12 to 18 months!!",
"Tip-top article Mr. Albano, thanks for posting it sir. ""It's clear the downside is limited whereas the upside is likely blue skies""That, my friend, calls for a tune:http://bit.ly/2FarQq4Once again thanks for your article.",
im no technical analyst....but mu appears to be breaking out....which means we will start getting all those cnbc guys and gals recomending mu....,
"Our society needs three things foreverFood, house, and high quality memory chips . we have MU fir that part",
Quality means strong foundation that means long life time business. MU has all of them.,
Cramer recommended it?  That is a top for sure.,
"What??? Cramer recommended MU? Do the opposite, everybody runs!!! Lolhttp://bit.ly/2FamKKs",
"I own a lot of Micron, so I’m not a bear.  But, to make money in Micron, you need to time your exit.  It is likely to cycle back down at some point.  Is that some point 2018, or 2019?  Who really knows. I will likely exit half my position in the next 6 months, then reassess.  Just don’t be blindly optimistic.  That has burned many a commodity stock owner in the past.",
"Mu has been very clear about their capital plans.  They need to main somewhat elevated capex to continue to catch up on technology.  And when they get to investment grade there will also be new investors that can come in.   During the last downturn their balance sheet was an element that hurt move the tech forward.Sanjay had a fantastic capital return policy at Sandisk, it's just a little premature for Mu for another couple quarters.",
Good article. Thanks for the breakdown. Keep it up!,
"Kevn1111My name is NOT Pig, but Pignatelli!!Further, you are wrong and clearly a short...most likely a “naked” short as you well know that a cash dividend can only be paid to existing shares, and so you “naked shorts” would be devastated in a huge short covering!!There is no on and off in any shape...the market is different and so is MU!!Why otherwise all other Memory Companies would be dividend paying!!??Get real and stop manipulation!!",
"Joe, Agree on 3DXPoint entirely, but management has to give a clear sign to Shareholders that “This time is different and we are confident enough in issuing a dividend”. By Q3 I foresee MU being cash neutral! That has not happened in two decades at least!",
"Joe you've officially put yourself on the Mount Rushmore of MU SA Writers. Thank you for your continued work here. MU has been my best investment ever. It's like game-changing for me. Thanks to @ElectricPhred, @StevenBreezy and @WilliamTidwell as well. Just wonderful work by all of you. 50x better than any sell-side analysts out there.",
Thank you Joe. Always enjoy your articles.,
"Joe Albano, I think regarding a return to shareholder via a small dividend is in no way the sign that they cannot employ capital at an higher yield! MU is THE only Memory Company NOT to pay a dividend and that not only means that MU Management has not given the definitive signal that “this time is different”, but also precludes MU to be purchased by LONG TERM investors such as Pension Funds that can only invest in dividend paying stocks!! Trillions of $$$ of money parked there that can find its way somewhat in been invested in MU and raise the P/E finally to a more normalized 10-12 times earnings.With a dividend $100 stock is possible in the next 12-18 months!!",
"Joe,  I really enjoy your clear- cut analysis and straight forward writing style.  And, unlike a few authors out there,  you take the time to respond to every commenters' questions. I like that. Similar to you I have been long MU for over 2 years and don't see a whole lot of downside from here for 2018.  One question that has been in the back of my mind is: how will the stock re-act when MU announces the inevitable massive capital expense of a new fab or something?  Thanks.",
"""It had appeared to me the chart was setting up for a pennant - ready to break out in the week or two which followed. But, as one commenter correctly pointed out and I later confirmed, it was actually a symmetrical triangle. The difference? The formation should last 12 weeks (not the eight I was seeing) and it likely breaks through the bottom before it changes direction and breaks through the top.And what happened was exactly that, right nearly to the day.""Thanks for the article.  I'm curious about this part.  The break to the bottom came with the market correction.  Were Micron's technicals somehow predicting the whole correction, or are you saying it would've gone down like that around the same time even if the market hadn't corrected?",
"The market is forward looking.  Dram and NAND capacity will begin to rapidly increase in 2019 with Chinese fans coming on line.  MU will see fierce decline in ASPs as early as Q4, 2018.  Expect to see the stock top around 55, then rapidly plummet as eps plummets.  I predict below 30 by this time next year.",
"Thank you joe for your article.I was doing some covering call out of money during the consolidation (call are very generous for MU). All my call are in the money now 45 to 47. I need a consolidation at 50 the time to put my call back in track, therefore i am crossing my finger that you may be right but not now :). Good luck to all.",
"Joe,Thanks.  Appreciate the technical analysis - fascinating!  As you have identified, there's lot's of upside with this company.",
This is a first class report both on fundamentals and technicals.Thank you.,
"This is a terrific article based on fact, sound projections and solid opinion.  One MU attribute that easily gets overlooked with all of the product focus is its new management.  As a fortunate investor in MSFT as soon as Satya took over, I see a similar if less dramatic improvement in operations and direction in my MU forecast.  And then there is the ever present 800 lb potential gorilla of a takeover although not by any firm that can't pass CFIUS muster.  Long shares and calls.",
"Current PE is 7,56, why do you assumed 5....!!!",
$70 a share is a fair price in this market.,
"Nice article Joe and I have been long MU for quite some time, got in at an average of $22. My views are very similar to your’s except I think the market will be forced to pay a higher multiple very soon, provided the memory demand stays strong for remainder of 2018 (highly likely). There is a fundamental shift happening in the way devices operate these days making them memory dependent and that augurs well for MU. I believe the multiple will move to 7/8x very soon and that would peg MU close to $70.",
JoeThanks for the article.  I appreciate seeing the technical aspects of the chart even though I typically don't trade on them.,
Long from 41.94 and holding. Solid company with real earnings and great future potential.,
"Awesome article Joe, thank you!!  Rosy future for MU indeed.",
"want to add more, not sure if i should do it before or after ER..",
Very Good Joe. Thx.,
The company needs to institute some type of capital return program. They would reassure investors that the current market for dram/nand is strong .,
"Great informative and forward looking article as usual, much thanks.There's one big +ve on NAND that you missed, no doubt because there are just too many +ves to write about?  MU's gen 2 NAND is now QLC capable!  So while Toshi/WDC/Hynix is spending big $s to ramp their TLC gen 2, MU will be ramping QLC for no added costs nor through put times over TLC.Now onto Q3 guidance + May Analyst Day for more 3dXP news hopefully.......",
I think it's just ridiculous that mu trades at such an incredibly low PE.,Micron's Chart And Fundamentals Have Never Been Better
"I love the product, but dislike their business practices. They can’t gain new paying customers because how they use the referral program. I gifted a Dropbox pro, but because the recipient already had an account he couldn’t claim the gift and I lost my payment: Dropbox refused to refund the money.",
"I've been using Dropbox for several years. I love this product. It works. You can have as many files as you need. Delineate between pictures, PDF's, Word and so on. I can get my documents anywhere. I love this. I can scan and save to my Dropbox quick as a wink. I love it.",
Likely the biggest competition won`t come from Amazon or Box but from native services like APPL and MS integrated within the OS. I used dropbox from almost its start and I do like the service. Back when they started all other services were light years behind. Now the situation is more leveled. However if I invest my money is entirely different situation it will really depend how they present their business case going forward. What will be their value proposition. Most important will be how quickly they turn to profit or much faster growth.,Dropbox IPO: Actually A Hidden Gem?
I wonder what the value of PPL's transmission assets are in consolidating the East Coast grid?,
"Good article and comments from everyone here.  No BS, just facts.  I traded my 2,750 PPL shares when it hit 37.60 last year..  I was in at 27.20.  It wasn't skill.  Luck.  At an almost 6% dividend yield, this thing looks compelling, but I think I'm going to wait for the issue of new stock.  That will bring it down a little more.  I think the upping of the dividend was to make long term holders happy so they wouldn't dump..  It's still a great company.  I'm going to watch this real close.",
Very nice write-up and godd commentary. Congratulations on your first article and I am now a follower.,
"I Have Tripled our Long-Term PPL Position during  2018 - so farWriter did an excellent job of illustrating the irrational flight from PPL which has declined in share price, perhaps, beyond the discount that PPL share's should be at this time. We've been long term shareholders and live in the  KU Service Region now, and  LG&E's in the 1990s. Excellent company both in the U.S. and abroad and currently represents a superior ""Income Investment"" with a limited upside in its share price compared to a Utility like Next Era Energy, which has doubled in share price over the past 6 years along with ~10-14% annual dividend increases.",
Went ahead and started a position today..,
"EllisPPL closed today at $ 27.73, is it time to cut our losses? I have studied every financial fact I can on PPL and I still say the company is going to come out swinging this year... I still don't understand how using $1.34 Pound to dollar conversion rate in 2018 (Versus $120 last year) will not increase the UK revenue by 11.66% in 2018...This is addition to their supposed almost real time recovery of cap ex... For the life of me I don't see how their overall revenue doesn't increase by 8% in 2018 and their EPS should darn well be $2.50/share....Can the author or anyone else in this string dispute what I'm saying about the revenue and using the $11.66% higher conversion rate? Between the increased conversion ratio and the increased capital spending they should have zero trouble covering the additional equity while at the same time reducing their long term debt.  I just hope they don't start issuing the debt until they report their first quarter earnings... A $1B issuance with a $27 dollar price versus $32 is many more shares.",
"IEW, congratulations on your first article, however, not participating in the comments is not very good form and won’t help in gaining followers.",
Can anyone shed some light on rumors that PPL will be bought out by Talen Energy? Something's got to be brewing for this stock to be dropping so hard....?,
"Thoughts now that PPL's price has crossed the 52wk low and surpassed 5.75% dividend yield? I bought some shares at $33.9, $31.96, and $29.75. I'm not against buying down, but how much lower does it have to go? I don't want to continue trying to catch a falling knife or keep buy into a value trap.",
"Also dividends will have to be paid on those one billion new shares issued, putting further pressure on payout ratio",
The dollar became stronger a few days ago too!,
Most likely the underperformance has more to do with the caps on energy prices the government in the U.K. is proposing on regulated utilities.  Take a look at Centrica (largest in the U.K) and SSE (another large utility) and one will see similar outsized losses in the share price.,
"I believe the conference call said that the $1 Billion in Cap ex would be an acceleration of the out years but the overall 4 year Cap ex would remain the same, for now.",
"Nice article, thank you. Completely agree. Utilities is one of the sector which produckt people will always need. So, buy, hold, if goes down... buy more and never sell.",
"I get that income investors tend to seek ""safe"" investments as rates rise but, pardon me if I don't consider federal debt much safer than a profitable utility currently paying 5.5% that's also raised its payout steadily for the past 17 years.  Uncle Sam is adrift in an ocean of red ink, uses borrowed money plus your own income taxes to pay you the interest on the money you loan him, then makes you pay income tax on that interest.  He paid over $400 billion in interest on the debt last year, and apparently has decided that he can afford to both take on additional debt and pay out a lot more in interest by raising rates.  Smart investment?  If you say so.  Yeah, PPL is facing some challenges but has posted only three quarters of negative earnings in the past 10 years, has rate protection in the UK for roughly the next 5 years, has laid out a clear and achievable plan to grow earnings and the payout over the next four years, and is trading around a 30-month low.  I think PPL's worth the risk.  DISCLOSURE:  I am long PPL.",
I read this whole article expecting an actual reason PPL is low priced.,
Now is the perfect time to INVEST in PPL... just keep adding little at a time..!!!,
"With a DCF of 34, PPL is looking interesting.  5.5% dividend, S&P A- rating.  Good support levels now.  Watching to pick some up at 29.",
Buy at $33 but get out at $28?,
The dilution/debt is the problem.,
"CFRA raised rating on PPL to Strong Buy, 5* while lowering the price target.  bought yesterday to bring my PPL position to 1.5X full.Bill",
"Good advice from  this article on PPL.  This is a stock I have owned for a long time (many years).  I doubt that I would ever invest more in PPL,but I probably would not sell any of my present holdings.",Why Has PPL Corp. Fallen On Hard Times?
"Thank you Anton for the calendar. I expect the capital raise to take the shape of a thundering Model Y announcement, very likely with a luscious price at something like 30 k$. That coupled with slow Model 3 production and refreshed designs of older models should keep the stock afloat for the period.If I am allowed to suggest investment directions, I would be rather focus on Tesla's bonds and PwC stock. In light of their inaction and present valuation, the latter appears particularly vulnerable.",
"While most of the comments are pointing to the Jaguar I-Pace, I think that the downfall of Tesla will be the Hyundai Kona.Why?- Acceptable price for a lot of people.- Tax incentives are available.- I looks quite nice.- Range will be enough for most buyers.- It is a crossover, which are selling like crazy at the moment, also in Europe.- I am sure that a leasing options will be available.- Built quality will be high.- Insurance quotes will be attractive.Just my two cents.",
"They have many obstacles to overcome.  Production and debt are for starters.  I'll stick with the major car makers who may crush them in a matter of time and get paid while waiting with dividends and in GM's case, cap gains.Always after the fact - -  should have bought more !",
"Anton makes his own predictions about Model S and X refresh and when Tesla will not reveal on his predicted timelines, Anton will write the following article: ""Tesla is late in delivering updated model, consensus was early March"".",
"The other thing we will find out in the next 90 days (likely, anyway) is how long do the Federal tax incentives run.  Does Tesla cross the sales threshold in Q2? Or Q3?Although they can produce unlimited with the incentives for two quarters after that, those two unlimited production period will likely see last minute buyers show up with conditional buys (from overstock, whatever), perhaps accompanied by the bear case shifting to what happens when the unlimited period ends and the tax incentives are reduced.",
Anton very informative. Thank you! Keep up more good work please.,
"Recently contributor Donn Bailey posted his informed belief that the Tesla semi truck would be built, if anyplace, at the kilofactory near Sparks, Nevada.  Only 40 per cent of it is now occupied by the Panasonic battery plant, he said.  (I beg Mr. Bailey's pardon for any misquote.)I have no insight of my own into this, but last year an engineer at the battery plant (so claimed) code-named ""endeep,"" in a series of fascinating posts at disqus, pointed out many problems at his workplace.  There is only one access road from Interstate 80 to the kilofactory.  That stretch of freeway is often slowed or closed from weather and accidents.  Power failures are frequent from the local generating plant.  (Why a factory cannot run on solar power could be for the same reason as a battle tank, warship, or jet fighter.)  Keeping dust out of a factory located in Nevada is a particular challenge.  (Who would of thunk?)  Not least, the local workforce is largely incompetent, being bred in a culture of entertainment rather than manufacturing.  I am neither shong nor loort on Tesla so it's all academic to me.  But interesting!",
There is nothing to depress sales better than creating rumor of refresh. Of course Tesla announced no refresh of S and X this year.  That really should not prevent a true Tesla short to create an entire article centering around that.,
"Author probably trying to get people to not make a purchase in fear of an imminent refresh. I think their primary goal is to get M3 ramped up. It would be foolish to divert any effort to S/X,  that enjoy a backlog already into summer.",
March 21st is the shareholder meeting and vote on Elon's new comp plan. $650 share etc. I suspect that will be at least puff news.,
"$35K Model 3 at 5K a week production run, all commencing April 1st.",
"It astounds me that in one sentence Tesla's massive 24+ billion dollar debt can be considered, and in the next sentence people are speculating whether or not they can consistently build 1000 cars per week - and you have to speculate because Tesla keeps this information as a closely guarded secret. The reality is that even if Tesla was building 5000 cars a week (and as Tesla has stated themselves this is the MAXIMUM capacity for this assembly line), and even if they were able to build and sell these vehicles at a respectable profit margin, they would still not earn enough profit to service just the interest on their staggering debt. Some people have also argued that a $50k model 3 is better since they would generate more profit per vehicle, completely ignoring the fact that the higher the price, the smaller the potential market. And lastly, people purchase Tesla vehicles for a whole range of reasons and motivations. Just because Tesla's are BEV's doesn't mean potential buyers don't cross shop ICE vehicles. The stock will remain high, volatile and speculative. But the ever mounting debt will eventually crush the company. People who defend Tesla insert the word ""shorts"" as many times as possible into a post because they have no rational argument other than to point to the fact that the stock went up, completely ignoring the disastrous financial fundamentals. The only chance the company has is to BK and escape their crushing debt. And then all you're left with is an unprofitable enterprise.",
good breakdown of what is to come in the next 3 months. I really do not believe a refresh of the model X/S is not going to help with sales especially when you have more and more EV cars hitting the market that are way cheaper and in the price range of the average car buyer.,
"Thanks for your INFORMED article Mr. Wahlman. The dyllusional nonsense I read on these pages from the Bull camp just blows my mind....insanity. At this point the share price is SO detached from any fundamental metric that it simply cannot be traded by ANY ""investor""....it's a pure gambling play either way! For this reason I am short with long puts because the ONLY metric....or set of metrics that will re-align the share price will be the macro narratives, (interest rates/inflation/consum... and effects of competition from other manufacturers.WHEN the narrative changes it will be sudden, 'unexpected' and total. Think Roulette ball landing on zero. While this company MAY avoid full on BK there is NO way on earth it can avoid being ultimately being valued with it's peers. Its peers are NOT Apple, Amazon, Facebook etc. They are Daimler Benz, BMW, Audi, GM, Jaguar Land Rover etc...ignore these real car producers at your peril as a long because they KNOW how to make cars and trucks.",
"I parked next to a bolt the other day.  It is actually laughable.  I don’t understand.  Except I do understand.  Big auto cannot make a competitive EV.   Because they would be hurting themselves.   ICE is their priority because they are locked into ICE infrastructure.   To make a comparison, think landline phone.   ICE=Landline phone.  After watching a Sopranos rerun the other day, I was surprised to be reminded that the landline phone was everywhere only a few years ago.",
All the talk about the competition while more Model 3s are being delivered. The iPace will flop and I predict will be discontinued within one year with no dealers incentive to sell them (no service revenue) and no places to charge them. Tesla owns the high and middle EV market and importantly the long range EV market for years to come. The only place for competition right now is the low market segment with short range EVs. Daimler already admitted that they are not able to replicate the Tesla specs.,
S/X refresh? Where do the get the money? How about fix model 3 horrible quality issue?,
"""""Or will the company fall short yet again?""""  It is very clear that the company and the head ring leader of this circus, Elon Musk is full of hot air, empty promises, a beautiful car, unliminted debit and no clue how to make profits from selling a car so you distract everyone by saying you will produce a truck even though you can not produce a car, you will produce a semi truck even though the technology does not esist yet and you can not produce a car, and you can put a car in space but you can not produce a car and you have a price tag of 35,000 on a car you can not produce for that price or for a profit.  And the stock continues to go up because......I can not figure out how this stock continues to go up.  My only theory is the fact that institutions have bought into the game and are running the stock up as they have done with the entire market.  Retail investors do not have a chance to invest on fundamentals when the institutions and hedge funds have created a casino controled by the crooked house.",
isn't 8th of march also relevant? Audi sent me an email today saying i would get more information about my etron reservation on the opening of geneva auto show...,
"max_damage<<Lets cut to the chase. Tesla will fail. Model 3 looks a quality disaster zone and compared to the new Hyundai looks utterly woeful>>Yes, let's cut to the chase!  When the 10-K came out the shorts thought that would be the end of Tesla.  Instead the big money investors, also known as the ""smart money"" are quietly buying more Tesla stock.  Obviously, the shorts don't have a clue why this is happening.  Here's a clue, shorts are focusing on the wrong things and missing the big picture.",
"There is no way Tesla can achieve positive EPS carrying the full weight of the Supercharger Network, Dealership Network/Service, warranty expense, lease value expense, solar city debt and launch a new 100k product. We all know Model 3 will not hit 100k units this year. Tesla to hit 300k unit sales will require another model now that competition is here. At the pace they are on carrying this infrastructure expense it will be 50 billion dollars of debt. They are structurally bankrupt. The only way out to me is selling a Tesla crypto currency to the fan boys and monetizing the debt that way.",
"Does Jaguar have a charging network?At this point if you were to buy an electric car, would you buy a Tesla or a Jaguar?",
"Tesla bulls keep saying that Tesla cars are superior to everything out there..........and they were right, up til now. The existing auto giants have done a great job allowing Tesla to lose a fortune, developing a brand new market for them and thus delaying their own entries until they could be profitable doing it. It's not that big auto COULDN'T produce good EV's, it was that they did not want to produce good EV's yet because there wasn't a market. Now they will rapidly catch up aided by their massive cash flows, slick organizations and impressive manufacturing and supply chain skills, none of which Tesla has. Tesla cannot win this fight; too many competitors, too much capital being mobilized against them. And Tesla is weak at everything anyway",
"Don't forget to add the many many months, to years of testing, fault finding, and more testing required to get a trouble-free (as much as possible) car into profitable production.",
Lets cut to the chase. Tesla will fail. Model 3 looks a quality disaster zone and compared to the new Hyundai looks utterly woeful,
Very likely we will get the Moodys/S&P view on the 10-K and the M3 deliveries as well.  A downgrade can't be kept off forever.,"Tesla Investor Calendar: The Next 90 Days, Including Model S And X Refresh"
@Steven Goldman Any comments on todays results ..Stock sold off almost 20 percent,
Down 4% postmarket. Hmmnn!,
Steven: what's revenue break even point for Cerus? thx,
"CC yesterday again refers to the ARC BLA in the singular,  Soon.",
"Nice work, Steven. I couldn't have done a better job, and I used to work for Cerus. Have been in the stock for more than 10 years and doubled down after the U.S. approvals a few years ago. Just a long hard slog but I am still a believer. - BARDA can terminate ""for convenience at any time."" That doesn't sound very comforting, esp. in the age of Trump. - Not sure I fully understand the mechanism for the anti-takeover provisions. Obviously, they need some protection as the stock is significantly undervalued. I don't like hyperbole but I do think this could be a 10-bagger if you are patient.",
"Very nice article Steven, thank you. I like  the ETF also and will look further at that. In the meantime, I am still waiting for ARLZ to wake up.....",
"Thanks for the article on this intriguing company Steven.  I almost started a position a few years ago but never did, and it fell off my radar.  Looks like now may be the time and definitely worthy of further review.  Regarding the need for additional cash to compete; while the current cash position is solid, I would anticipate the need for additional capital down the road but at a higher valuation.  The recent offering was only a small part of a $250M mixed shelf filed a few months ago.  WRT the patent issue; do you know the name of the third party that owns the competing patent?",
"Superb article. Wow! I was under the impression that the ARC had filed for its BLA a year ago and a decision from the FDA was imminent.  I was also under the impression that one FDA decision covered all ARC centers. This would be the fourth and, by far, the largest approval. Your information sounds much more specific and credible than mine. Does it come from Cerus or from the AMerican Red Cross?When estimating revenues, we should be careful when comparing Q4'16 to Q4'17. Sales to France in 2016 were substantially lower than in 2015 due to French reticence in renewing smaller orders ahead of their larger deal with Cerus in 2017. In addition to that Q4'16 artifact, 2017 might show unsustainable relative increases if revenues where driven by a catch-up of those delayed French orders and one time illuminator sales.I follow this company as closely as I follow any. Your evaluation of the patent situation and takeover protections gave me new insights. Thank you.",
"An excellent article on a sleeper stock that has excellent potential.  The shorts have manipulated the shares for many years but over the last year, short positions have dropped from about 16 million to 8 million as of 1/31.  A new short interest report is due out 3/9 for mid-Feb.  Will be interesting to see if the number drops further.  Watching the tape I get the feeling the shorts are losing some of their power over the price.",
Good article on what could become a very valuable company.  Any chance they will need cash to complete?Thanks,Cerus Corporation: Becoming De-Risked With Plenty Of Upside
Good article on what could become a very valuable company.  Any chance they will need cash to complete?Thanks,Screening For Super Stocks
"Ohh they loaded the trunk, thanks for the site, did not know it",
"yes , several insider purchases several days this past week. check the insider insights website and you can put in the symbol tts to see all the buys .",
a lot of insider buying recently .,
Very good article. Thanks.,
I agree I think this is going down to four,
"Michael,Thank you for the article, a very realistic one, I liked the story with the comeback of the founder to get things right again. I got in with a small amount.Do you think is posible the company buy some of its own shares after this big drop ?",
thanks for the article Michael,
Nice report Michael.  Very thorough and enjoyed the read.  This has popped up a couple of times on my insider buying screen.  I plan to do some more due diligence.  One question...has management talked at all about the increase in accounts payables?,
The a note - the wrong person was noted as COO,
"I get that numbers look bad and they were teetering on precipice of declining #s, but is a ~70% drop over about a year justified. I'm hoping for some stabilization once people realize they are still making money and have debt well under control. A slow climb back if subsequent quarters show improvement would be nice.",
"The decline in TTS stock price is due to it changing from a growth stock to a deep value stock.  It is probably accurately valued now as a deep value stock.   I agree with the author, that unless you are trading it, no need to take an immediate position.",
"Even though tile is a square business and everyone should get stone, the Trump infrastructure plan could increase demand.",The Tile Shop - Is There Value Left In The Shares?
Reality check for another energy company today Cobalt International  CIEIQTerrible bids for assets-stock getting killed -shareholders of CIEIQ were just as irrational as SDRL shareholders paying $0.25 for SDRL,
"For existing equity, 1.9% is pre-dilution, right? What is the percentage ownership after the money-raise? Sorry to be lazy, thanks!",
"Should the new shares trade around the $4B market cap, would that make it a long term buy assuming brent returns to $70-80 range? It would put Seadrill in a better competitive position vs. the other non-bankrupt drillers: less debt overhang.I rather bet on this horse than ORIG",
There's been so many pre-pack bk's in the oil space for the past 2+ years.  We are starting to see similar attorney's make the rounds and represent different companies.  Their input on these restructuring plans/disclosure statements may be reflective of learning experiences from past cases?,
Seeing how any stock can go to zero.  What is the down side at the current price for SDRL?I keep seeing over valued.  What's the real value... $0.01?,
"My best guess is that this trades over SDRL's own investment banks estimated high valuation until SDRL is about to exit bankruptcy and they decide to do a reverse split.   Given the high end of the valuation works out to .175 a share, I am guessing they do a 100:1 reverse split.  That is when all the retail investors will start screaming that the system is rigged, blah, blah, blah,... when all the information was right there in the restructuring documents for anyone to read.  Any one else want to guess at the RS ratio for fun?",
"Voting Record Date February 26, 2018Solicitation Deadline March 5, 2018Publication Deadline March 5, 2018Voting Deadline April 5, 2018, at 4:00 p.m., prevailing Central TimePlan Objection Deadline April 5, 2018, at 4:00 p.m., prevailing Central TimeDeadline to File Confirmation Brief April 12, 2018, at 4:00 p.m., prevailing Central TimeDeadline to File Voting Report April 12, 2018, at 4:00 p.m., prevailing Central TimeConfirmation Hearing Date April 17, 2018, at 1:00 p.m., prevailing Central Time",
"I can sort of understand why some long time SDRL owners may think they were being told they had a very tiny chance of getting any part of the reorganized company, and sold their shares figuring losing 98% of their investment was better than losing 100% - I sold my NADL shares because they absolutely were going to be worthless, got a couple hundred bucks for them, better than nothing. But I owned a lot more SDRL, figured that holding and hoping common would keep that precious 1.9% of the new company was worth the risk - can't sit here and say I'll eventually recover any significant part of my investment, but should the deal be approved maybe in 10 yrs the position will be worth a lot more than it is now. Note this is only for people who were dumb enough (like moi) to ride SDRL all the way down - I absolutely would not be a buyer before BK is over, and would not be buying any until offshore drilling is in full recovery, and god knows how long that will take - the entire sector is off limits to new investment from my POV.",
Interesting read. 2-years options look cheap in light of the minimized wipe-out risk. What do you think?,
"Vladimir -thanks for the insightful article. I agree SDRL is way over priced, but I don't ecpect SDRL will ever trade at its real value while in Ch.11. When it starts trading, the new Seadrill stock price will not be a poaitive for current SDRL holders.I talked to a few guys in the BK industry and they thought that the tiny equity recovery was kept to keep current shareholders ""interested"" in Seadrill equity post-BK. Overr the years, I almost always asserted that shareholders should get a token amount of new equity  because it could add liquidity to the new stock- broader shareholder ownership.It seems like BK Judge David Jones is just 'rubber-stamping"" this inspite of a few BK legal issues as longs as most of the stakeholders agree to it. If some minor stakeholder tries to make trouble there could be problem, but as of now many are assuming that the amended plan is a 'done deal'.",
"Vlad,It always amazes me that people want to blame their losses on anyone but themselves.  Anthony Ruben said it best in his reply to Seanandlizs.  Each investor is responsible for their own decisions, good and bad.Anyone who has followed you for any length of time knows that you have been bearish on SDRL, and given the current level of the stock, it would be extremely difficult to say you were ever incorrect in your analysis.  I happen to agree with you that the current $0.30 price is way overvalued.  But then, some investors have to learn the hard way.Good analysis, and keep up the good work!",
"Moving down the page a bit, do SDRL and/or SDLP have a Venezuelan exposure?",
"Vladimir, thanks for all. Best regards",
"But I still like reading you, Vlad. And HA and FT, too. Thanks to all.",
The claims of imminent wipeout looked a little basher-like I must say...,
"Good color, but as fellow contributor WYCO Researcher already noticed, they still need the approval of more than 50% of the general unsecured creditors BY NUMBER. There's still a chance that the equity will recover nothing at all here.That said, with the official committee of unsecured creditors now recommending to approve the transaction, I do expect the deal to go through.",
Bearish?? Are you serious?,
great article as always. thanks and you were the one predicting all correct years ago.,
"Ohhhhhhhhhh! I got lucky on this call... but they naysayers had their own opinions. ""In case $160 million adequately represents the future value of a 1.9% stake in the company, the post-restructuring Seadrill valuation will be approximately $8.4 billion. However, even Seadrill’s own advisor, Houlihan Lokey (as per the disclosure statement), values the reorganized company at $3.22 billion - $4.65 billion, which, in my view, is a rather optimistic prediction.""YES! the pennies the stock currently trade at are crazy expensive! but I guess people dony care to do basic arithmetic when the stock trades below. .30.but, if I remember correctly, TDW also jumped on the news (but was more appropriately priced then).",
"Excellent Vladimir, thank you for the update.",
You owe it to your readers and followers to admit you were wrong and on many occasions and you cost a lot of them huge amount of loses.,
"Given that certain administrative and operational functions for SDLP have been performed by SDRL, are they of a magnitude that this resolution will increase the productivity of SDLP?",
Do you own sdrl shares ?,"Seadrill Reveals New Restructuring Plan, Common Equity Survives"
"Yes because ALL fund managers and investment brokerages, who know nothing about science and buy high risk stocks, which is an infinitely small percentage of their overall portfolios and because they own this 'one' high risk stock and ten thousand other high risk stocks, I should bank on this ONE! Or wait until big pharma invests, you know, the ones who DO know about the science and potential revenue of such!",
